0,0.5,1
0.02,0.5193281193523276,0.9315888665288979
0.04,0.537264371950503,0.8609090733691278
0.06,0.5537653195142197,0.7881545291844204
0.08,0.5687914078607474,0.7135194535716844
0.1,0.5823069676874627,0.6371978930213642
0.12000000000000001,0.5942802068652405,0.5593833545987564
0.14,0.6046831965629519,0.4802685526485252
0.16,0.6134918534042343,0.40004526145008984
0.18,0.6206859196939312,0.3189042646626389
0.19999999999999998,0.626248943548943,0.23703539060102408
0.21999999999999997,0.6301682605325458,0.15462762087541002
0.23999999999999996,0.6324349781282331,0.0718692587005134
0.25999999999999995,0.6330439641043609,-0.011051857776161814
0.27999999999999997,0.6319938395196167,-0.0939481124749178
0.3,0.6292869768066682,-0.17663185450928803
0.32,0.6249295030521625,-0.2589151434388322
0.34,0.6189313082703264,-0.3406095126203842
0.36000000000000004,0.6113060581494961,-0.42152576635882405
0.38000000000000006,0.6020712104407909,-0.5014738260451567
0.4000000000000001,0.5912480338607569,-0.580262639704865
0.4200000000000001,0.5788616281002896,-0.6577001683525092
0.4400000000000001,0.5649409432758368,-0.7335934612479365
0.46000000000000013,0.5495187969313793,-0.8077488305650594
0.48000000000000015,0.5326318865067562,-0.8799721341093734
0.5000000000000001,0.5143207950353713,-0.9500691725547921
0.5200000000000001,0.4946299877279932,-1.0178462052223474
0.5400000000000001,0.4736077970447356,-1.0831105857124395
0.5600000000000002,0.4513063938593858,-1.1456715157617081
0.5800000000000002,0.4277817423832239,-1.2053409125733394
0.6000000000000002,0.40309353664241737,-1.2619343816297823
0.6200000000000002,0.37730511649561727,-1.3152722837192867
0.6400000000000002,0.3504833614364013,-1.3651808816868465
0.6600000000000003,0.3226985607465644,-1.4114935493625858
0.6800000000000003,0.294024258946565,-1.4540520223412643
0.7000000000000003,0.2645370759219611,-1.4927076679036981
0.7200000000000003,0.23431650158030068,-1.5273227495002444
0.7400000000000003,0.20344466540030143,-1.5577716599646492
0.7600000000000003,0.1720060817608905,-1.5839420970839246
0.7800000000000004,0.14008737246679465,-1.6057361553841023
0.8000000000000004,0.1077769684037941,-1.6230713090414697
0.8200000000000004,0.07516479274394333,-1.6358812626995443
0.8400000000000004,0.042341928562727935,-1.6441166496324864
0.8600000000000004,0.009400274110966007,-1.6477455600777435
0.8800000000000004,-0.02356781070929042,-1.646753886560813
0.9000000000000005,-0.056469862894705014,-1.6411454775180552
0.9200000000000005,-0.08921367601913799,-1.6309420953292546
0.9400000000000005,-0.12170765711464418,-1.6161831798227562
0.9600000000000005,-0.15386117689983475,-1.596925423227391
0.9800000000000005,-0.18558490966821345,-1.5732421672340393
1.0000000000000004,-0.2167911594075261,-1.5452226371244475
1.0200000000000005,-0.2473941690607547,-1.512971031675463
1.0400000000000005,-0.2773104102478883,-1.4766054906308932
1.0600000000000005,-0.3064588512306183,-1.4362569638619203
1.0800000000000005,-0.3347612014038225,-1.392068007858025
1.1000000000000005,-0.36214213112162635,-1.3441915358884085
1.1200000000000006,-0.3885294661955333,-1.2927895480690177
1.1400000000000006,-0.4138543569219046,-1.238031866714248
1.1600000000000006,-0.43805142199158065,-1.1800949008233703
1.1800000000000006,-0.4610588680931017,-1.1191604614478834
1.2000000000000006,-0.4828185864323693,-1.0554146471186885
1.2200000000000006,-0.5032762277475786,-0.9890468155988426
1.2400000000000007,-0.522381257693112,-0.9202486550862234
1.2600000000000007,-0.5400869946964063,-0.8492133647325966
1.2800000000000007,-0.5563506325563391,-0.776134951073094
1.3000000000000007,-0.5711332501510792,-0.7012076437614483
